partition,scene,frame,vc
FKIT,donut,250,0.138499
FKIT,donut,251,0.144718
FKIT,donut,252,0.099407
FKIT,donut,253,0.234928
FKIT,donut,254,0.347064
FKIT,donut,255,0.118558
FKIT,donut,256,0.053094
FKIT,donut,257,0.330092
FKIT,donut,258,0.081015
FKIT,donut,259,0.267713
FKIT,donut,260,0.261450
FKIT,donut,261,0.093996
FKIT,donut,262,0.107806
FKIT,donut,263,0.248708
FKIT,donut,264,0.136632
FKIT,donut,265,0.102189
FKIT,donut,266,0.134972
FKIT,donut,267,0.090527
FKIT,donut,268,0.192945
FKIT,donut,269,0.157834
FKIT,donut,270,0.164719
FKIT,donut,271,0.082606
FKIT,donut,272,0.141866
FKIT,donut,273,0.035730
FKIT,donut,274,0.075088
FKIT,donut,275,0.169129
FKIT,donut,276,0.152188
FKIT,donut,277,0.140591
FKIT,donut,278,0.168957
FKIT,donut,279,0.132248
FKIT,donut,280,0.130681
FKIT,donut,281,0.062628
FKIT,donut,282,0.128684
FKIT,donut,283,0.071371
FKIT,donut,284,0.054570
FKIT,donut,285,0.090318
FKIT,donut,286,0.084612
FKIT,donut,287,0.154878
FKIT,donut,288,0.124767
FKIT,donut,289,0.053934
FKIT,donut,290,0.099897
FKIT,donut,291,0.065049
FKIT,donut,292,0.112351
FKIT,donut,293,0.076755
FKIT,donut,294,0.051923
FKIT,donut,295,0.120851
FKIT,donut,296,0.058182
FKIT,donut,297,0.158080
FKIT,donut,298,0.032404
FKIT,donut,299,0.119975
FKIT,donut,300,0.110620
FKIT,donut,301,0.059408
FKIT,donut,302,0.037472
FKIT,donut,303,0.156897
FKIT,donut,304,0.131201
FKIT,donut,305,0.146661
FKIT,donut,306,0.124489
FKIT,donut,307,0.054352
FKIT,donut,308,0.181165
FKIT,donut,309,0.257521
FKIT,donut,310,0.131629
FKIT,donut,311,0.146989
FKIT,donut,312,0.111985
FKIT,donut,313,0.145739
FKIT,donut,314,0.147794
FKIT,donut,315,0.121700
FKIT,donut,316,0.025321
FKIT,donut,317,0.128427
FKIT,donut,318,0.187680
FKIT,donut,319,0.133329
FKIT,donut,320,0.127651
FKIT,donut,321,0.055167
FKIT,donut,322,0.149662
FKIT,donut,323,0.102927
FKIT,donut,324,0.124660
FKIT,donut,325,0.141812
FKIT,donut,326,0.074747
FKIT,donut,327,0.070919
FKIT,donut,328,0.085845
FKIT,donut,329,0.086514
FKIT,donut,330,0.091572
FKIT,donut,331,0.107184
FKIT,donut,332,0.086718
FKIT,donut,333,0.102415
FKIT,donut,334,0.079171
FKIT,donut,335,0.119600
FKIT,donut,336,0.157875
FKIT,donut,337,0.175449
FKIT,donut,338,0.216047
FKIT,donut,339,0.161574
FKIT,donut,340,0.213542
FKIT,donut,341,0.100423
FKIT,donut,342,0.126490
FKIT,donut,343,0.124956
FKIT,donut,344,0.153902
FKIT,donut,345,0.143748
FKIT,donut,346,0.166574
FKIT,donut,347,0.219529
FKIT,donut,348,0.201067
FKIT,donut,349,0.135765
FKIT,donut,350,0.080377
FKIT,donut,351,0.070779
FKIT,donut,352,0.024361
FKIT,donut,353,0.142709
FKIT,donut,354,0.044828
FKIT,donut,355,0.074978
FKIT,donut,356,0.066701
FKIT,donut,357,0.071358
FKIT,donut,358,0.133238
FKIT,donut,359,0.135868
FKIT,donut,360,0.113912
FKIT,donut,361,0.091111
FKIT,donut,362,0.079587
FKIT,donut,363,0.110773
FKIT,donut,364,0.043738
FKIT,donut,365,0.078022
FKIT,donut,366,0.061482
FKIT,donut,367,0.114632
FKIT,donut,368,0.104565
FKIT,donut,369,0.025151
FKIT,donut,370,0.080718
FKIT,donut,371,0.119323
FKIT,donut,372,0.135361
FKIT,donut,373,0.054782
FKIT,donut,374,0.063316
FKIT,donut,375,0.191947
FKIT,donut,376,0.160326
FKIT,donut,377,0.066240
FKIT,donut,378,0.096873
FKIT,donut,379,0.066868
FKIT,donut,380,0.102195
FKIT,donut,381,0.150065
FKIT,donut,382,0.054205
FKIT,donut,383,0.075251
FKIT,donut,384,0.195502
FKIT,donut,385,0.182259
FKIT,donut,386,0.204024
FKIT,donut,387,0.112115
FKIT,donut,388,0.080706
FKIT,donut,389,0.031329
FKIT,donut,390,0.155472
FKIT,donut,391,0.077431
FKIT,donut,392,0.090174
FKIT,donut,393,0.046119
FKIT,donut,394,0.042668
FKIT,donut,395,0.115282
FKIT,donut,396,0.114394
FKIT,donut,397,0.116283
FKIT,donut,398,0.044938
FKIT,donut,399,0.051080
FKIT,donut,400,0.112628
FKIT,donut,401,0.090842
FKIT,donut,402,0.090864
FKIT,donut,403,0.064529
FKIT,donut,404,0.067142
FKIT,donut,405,0.049232
FKIT,donut,406,0.100329
FKIT,donut,407,0.105077
FKIT,donut,408,0.079562
FKIT,donut,409,0.107106
FKIT,donut,410,0.056856
FKIT,donut,411,0.067748
FKIT,donut,412,0.050492
FKIT,donut,413,0.110310
FKIT,donut,414,0.110327
FKIT,donut,415,0.097233
FKIT,donut,416,0.106928
FKIT,donut,417,0.115243
FKIT,donut,418,0.106770
FKIT,donut,419,0.043415
FKIT,donut,420,0.151970
FKIT,donut,421,0.085501
FKIT,donut,422,0.110185
FKIT,donut,423,0.060157
FKIT,donut,424,0.106148
FKIT,donut,425,0.082459
FKIT,donut,426,0.143956
FKIT,donut,427,0.201414
FKIT,donut,428,0.098964
FKIT,donut,429,0.295790
FKIT,donut,430,0.239980
FKIT,donut,431,0.265397
FKIT,donut,432,0.106873
FKIT,donut,433,0.213492
FKIT,donut,434,0.115496
FKIT,donut,435,0.050721
FKIT,donut,436,0.056057
FKIT,donut,437,0.265286
FKIT,donut,438,0.044824
FKIT,donut,439,0.219730
FKIT,donut,440,0.150929
FKIT,donut,441,0.199895
FKIT,donut,442,0.273612
FKIT,donut,443,0.063427
FKIT,donut,444,0.157744
FKIT,donut,445,0.014986
FKIT,donut,446,0.070750
FKIT,donut,447,0.111968
FKIT,donut,448,0.112853
FKIT,donut,449,0.142515
FKIT,donut,450,0.147941
FKIT,donut,451,0.153498
FKIT,donut,452,0.070626
FKIT,donut,453,0.075323
FKIT,donut,454,0.070354
FKIT,donut,455,0.088827
FKIT,donut,456,0.157875
FKIT,donut,457,0.153136
FKIT,donut,458,0.225677
FKIT,donut,459,0.225693
FKIT,donut,460,0.097537
FKIT,donut,461,0.140757
FKIT,donut,462,0.074920
FKIT,donut,463,0.054666
FKIT,donut,464,0.028016
FKIT,donut,465,0.210545
FKIT,donut,466,0.171246
FKIT,donut,467,0.179565
FKIT,donut,468,0.034807
FKIT,donut,469,0.118944
FKIT,donut,470,0.187576
FKIT,donut,471,0.104612
FKIT,donut,472,0.089520
FKIT,donut,473,0.072492
FKIT,donut,474,0.065694
FKIT,donut,475,0.166917
FKIT,donut,476,0.106458
FKIT,donut,477,0.155207
FKIT,donut,478,0.080329
FKIT,donut,479,0.071549
FKIT,donut,480,0.034358
FKIT,donut,481,0.065520
FKIT,donut,482,0.043030
FKIT,donut,483,0.094730
FKIT,donut,484,0.122497
FKIT,donut,485,0.176421
FKIT,donut,486,0.142845
FKIT,donut,487,0.208645
FKIT,donut,488,0.212476
FKIT,donut,489,0.102722
FKIT,donut,490,0.082811
FKIT,donut,491,0.232269
FKIT,donut,492,0.199712
FKIT,donut,493,0.114179
FKIT,donut,494,0.190425
FKIT,donut,495,0.170951
FKIT,donut,496,0.166318
FKIT,donut,497,0.153957
FKIT,donut,498,0.203873
FKIT,donut,499,0.158554
FKIT,donut,500,0.095867
FKIT,donut,501,0.097641
FKIT,donut,502,0.234232
FKIT,donut,503,0.199864
FKIT,donut,504,0.246243
FKIT,donut,505,0.150442
FKIT,donut,506,0.199843
FKIT,donut,507,0.298278
FKIT,donut,508,0.235277
FKIT,donut,509,0.185117
FKIT,donut,510,0.195154
FKIT,donut,511,0.128399
FKIT,donut,512,0.072032
FKIT,donut,513,0.100074
FKIT,donut,514,0.076923
FKIT,donut,515,0.166126
FKIT,donut,516,0.103418
FKIT,donut,517,0.115493
FKIT,donut,518,0.084779
FKIT,donut,519,0.032466
FKIT,donut,520,0.114888
FKIT,donut,521,0.133996
FKIT,donut,522,0.178175
FKIT,donut,523,0.245902
FKIT,donut,524,0.121289
FKIT,donut,525,0.105170
FKIT,donut,526,0.158123
FKIT,donut,527,0.072216
FKIT,donut,528,0.064092
FKIT,donut,529,0.056932
FKIT,donut,530,0.118269
FKIT,donut,531,0.034445
FKIT,donut,532,0.065386
FKIT,donut,533,0.110845
FKIT,donut,534,0.141118
FKIT,donut,535,0.091742
FKIT,donut,536,0.138542
FKIT,donut,537,0.066441
FKIT,donut,538,0.051417
FKIT,donut,539,0.140420
FKIT,donut,540,0.240362
FKIT,donut,541,0.061561
FKIT,donut,542,0.116092
FKIT,donut,543,0.223518
FKIT,donut,544,0.141405
FKIT,donut,545,0.211658
FKIT,donut,546,0.165670
FKIT,donut,547,0.276675
FKIT,donut,548,0.190265
FKIT,donut,549,0.201479
FKIT,donut,550,0.268495
FKIT,donut,551,0.235938
FKIT,donut,552,0.193875
FKIT,donut,553,0.127200
FKIT,donut,554,0.209761
FKIT,donut,555,0.081342
FKIT,donut,556,0.047686
FKIT,donut,557,0.194558
FKIT,donut,558,0.108801
FKIT,donut,559,0.167153
FKIT,donut,560,0.118648
FKIT,donut,561,0.185997
FKIT,donut,562,0.193427
FKIT,donut,563,0.197558
FKIT,donut,564,0.246031
FKIT,donut,565,0.176437
FKIT,donut,566,0.262459
FKIT,donut,567,0.195695
FKIT,donut,568,0.210516
FKIT,donut,569,0.204901
FKIT,donut,570,0.197963
FKIT,donut,571,0.100034
FKIT,donut,572,0.159582
FKIT,donut,573,0.249270
FKIT,donut,574,0.070686
FKIT,donut,575,0.103780
FKIT,donut,576,0.029243
FKIT,donut,577,0.089624
FKIT,donut,578,0.135502
FKIT,donut,579,0.084982
FKIT,donut,580,0.027881
FKIT,donut,581,0.119158
FKIT,donut,582,0.143584
FKIT,donut,583,0.049161
FKIT,donut,584,0.064113
FKIT,donut,585,0.288827
FKIT,donut,586,0.184465
FKIT,donut,587,0.078817
FKIT,donut,588,0.120488
FKIT,donut,589,0.218098
FKIT,donut,590,0.099291
FKIT,donut,591,0.200751
FKIT,donut,592,0.178347
FKIT,donut,593,0.154713
FKIT,donut,594,0.141298
FKIT,donut,595,0.190113
FKIT,donut,596,0.279195
FKIT,donut,597,0.198564
FKIT,donut,598,0.227845
FKIT,donut,599,0.167992
FKIT,donut,600,0.205884
FKIT,donut,601,0.156403
FKIT,donut,602,0.067512
FKIT,donut,603,0.184351
FKIT,donut,604,0.032274
FKIT,donut,605,0.141873
FKIT,donut,606,0.059964
FKIT,donut,607,0.151213
FKIT,donut,608,0.230244
FKIT,donut,609,0.309807
FKIT,donut,610,0.250487
FKIT,donut,611,0.326297
FKIT,donut,612,0.153864
FKIT,donut,613,0.238059
FKIT,donut,614,0.033778
FKIT,donut,615,0.181639
FKIT,donut,616,0.025232
FKIT,donut,617,0.166177
FKIT,donut,618,0.106116
FKIT,donut,619,0.126935
FKIT,donut,620,0.121587
FKIT,donut,621,0.148621
FKIT,donut,622,0.145481
FKIT,donut,623,0.256660
FKIT,donut,624,0.106280
FKIT,donut,625,0.124554
FKIT,donut,626,0.109891
FKIT,donut,627,0.125895
FKIT,donut,628,0.151947
FKIT,donut,629,0.226319
FKIT,donut,630,0.158440
FKIT,donut,631,0.100667
FKIT,donut,632,0.114631
FKIT,donut,633,0.040217
FKIT,donut,634,0.138616
FKIT,donut,635,0.203651
FKIT,donut,636,0.132321
FKIT,donut,637,0.168087
FKIT,donut,638,0.175163
FKIT,donut,639,0.141510
FKIT,donut,640,0.134031
FKIT,donut,641,0.076112
FKIT,donut,642,0.029556
FKIT,donut,643,0.118756
FKIT,donut,644,0.086179
FKIT,donut,645,0.062612
FKIT,donut,646,0.162620
FKIT,donut,647,0.081978
FKIT,donut,648,0.112503
FKIT,donut,649,0.055062
FKIT,donut,650,0.040535
FKIT,donut,651,0.059558
FKIT,donut,652,0.135417
FKIT,donut,653,0.042862
FKIT,donut,654,0.108257
FKIT,donut,655,0.046542
FKIT,donut,656,0.018289
FKIT,donut,657,0.022321
FKIT,donut,658,0.020737
FKIT,donut,659,0.118568
FKIT,donut,660,0.088592
FKIT,donut,661,0.092288
FKIT,donut,662,0.190346
FKIT,donut,663,0.123209
FKIT,donut,664,0.051863
FKIT,donut,665,0.126942
FKIT,donut,666,0.118645
FKIT,donut,667,0.143042
FKIT,donut,668,0.237300
FKIT,donut,669,0.172279
FKIT,donut,670,0.185689
FKIT,donut,671,0.177744
FKIT,donut,672,0.186928
FKIT,donut,673,0.184160
FKIT,donut,674,0.130036
FKIT,donut,675,0.144282
FKIT,donut,676,0.176361
FKIT,donut,677,0.049850
FKIT,donut,678,0.063728
FKIT,donut,679,0.147047
FKIT,donut,680,0.171242
FKIT,donut,681,0.171515
FKIT,donut,682,0.188108
FKIT,donut,683,0.079693
FKIT,donut,684,0.209430
FKIT,donut,685,0.170582
FKIT,donut,686,0.108731
FKIT,donut,687,0.149915
FKIT,donut,688,0.135361
FKIT,donut,689,0.103293
FKIT,donut,690,0.093825
FKIT,donut,691,0.032130
FKIT,donut,692,0.126511
FKIT,donut,693,0.028622
FKIT,donut,694,0.245575
FKIT,donut,695,0.064499
FKIT,donut,696,0.013113
FKIT,donut,697,0.070813
FKIT,donut,698,0.042429
FKIT,donut,699,0.054341
FKIT,donut,700,0.084078
FKIT,donut,701,0.068135
FKIT,donut,702,0.124482
FKIT,donut,703,0.055514
FKIT,donut,704,0.028824
FKIT,donut,705,0.076995
FKIT,donut,706,0.035198
FKIT,donut,707,0.023178
FKIT,donut,708,0.079711
FKIT,donut,709,0.040026
FKIT,donut,710,0.120085
FKIT,donut,711,0.108992
FKIT,donut,712,0.077564
FKIT,donut,713,0.070504
FKIT,donut,714,0.070161
FKIT,donut,715,0.061264
FKIT,donut,716,0.109419
FKIT,donut,717,0.137323
FKIT,donut,718,0.204991
FKIT,donut,719,0.202276
FKIT,donut,720,0.199967
FKIT,donut,721,0.167199
FKIT,donut,722,0.275275
FKIT,donut,723,0.060863
FKIT,donut,724,0.159632
FKIT,donut,725,0.130123
FKIT,donut,726,0.193317
FKIT,donut,727,0.212809
FKIT,donut,728,0.149098
FKIT,donut,729,0.163970
FKIT,donut,730,0.157843
FKIT,donut,731,0.156307
FKIT,donut,732,0.201621
FKIT,donut,733,0.062884
FKIT,donut,734,0.050790
FKIT,donut,735,0.104503
FKIT,donut,736,0.051661
FKIT,donut,737,0.079414
FKIT,donut,738,0.066676
FKIT,donut,739,0.067594
FKIT,donut,740,0.171397
FKIT,donut,741,0.018949
FKIT,donut,742,0.116289
FKIT,donut,743,0.028145
FKIT,donut,744,0.028444
FKIT,donut,745,0.217656
FKIT,donut,746,0.040195
FKIT,donut,747,0.114111
FKIT,donut,748,0.146045
FKIT,donut,749,0.087069
FKIT,donut,750,0.178373
FKIT,donut,751,0.093964
FKIT,donut,752,0.068660
FKIT,donut,753,0.047252
FKIT,donut,754,0.028674
FKIT,donut,755,0.082354
FKIT,donut,756,0.025639
FKIT,donut,757,0.128583
FKIT,donut,758,0.112605
FKIT,donut,759,0.076878
FKIT,donut,760,0.067170
FKIT,donut,761,0.068073
FKIT,donut,762,0.041138
FKIT,donut,763,0.026196
FKIT,donut,764,0.039841
FKIT,donut,765,0.069919
FKIT,donut,766,0.032967
FKIT,donut,767,0.064877
FKIT,donut,768,0.047826
FKIT,donut,769,0.058622
FKIT,donut,770,0.108967
FKIT,donut,771,0.121893
FKIT,donut,772,0.068688
FKIT,donut,773,0.121070
FKIT,donut,774,0.040623
FKIT,donut,775,0.094655
FKIT,donut,776,0.035024
FKIT,donut,777,0.096652
FKIT,donut,778,0.030064
FKIT,donut,779,0.032554
FKIT,napolitanas,0,
FKIT,napolitanas,1,0.067298
FKIT,napolitanas,2,0.040572
FKIT,napolitanas,3,0.071211
FKIT,napolitanas,4,0.008068
FKIT,napolitanas,5,0.052608
FKIT,napolitanas,6,0.131694
FKIT,napolitanas,7,0.111127
FKIT,napolitanas,8,0.093196
FKIT,napolitanas,9,0.146367
FKIT,napolitanas,10,0.023382
FKIT,napolitanas,11,0.010701
FKIT,napolitanas,12,0.034131
FKIT,napolitanas,13,0.133144
FKIT,napolitanas,14,0.102805
FKIT,napolitanas,15,0.147559
FKIT,napolitanas,16,0.114692
FKIT,napolitanas,17,0.072584
FKIT,napolitanas,18,0.167619
FKIT,napolitanas,19,0.097725
FKIT,napolitanas,20,0.109346
FKIT,napolitanas,21,0.092198
FKIT,napolitanas,22,0.156251
FKIT,napolitanas,23,0.072328
FKIT,napolitanas,24,0.021741
FKIT,napolitanas,25,0.034448
FKIT,napolitanas,26,0.149260
FKIT,napolitanas,27,0.057105
FKIT,napolitanas,28,0.118246
FKIT,napolitanas,29,0.108805
FKIT,napolitanas,30,0.104335
FKIT,napolitanas,31,0.062137
FKIT,napolitanas,32,0.121491
FKIT,napolitanas,33,0.094242
FKIT,napolitanas,34,0.101590
FKIT,napolitanas,35,0.104283
FKIT,napolitanas,36,0.100523
FKIT,napolitanas,37,0.126007
FKIT,napolitanas,38,0.122065
FKIT,napolitanas,39,0.109928
FKIT,napolitanas,40,0.157024
FKIT,napolitanas,41,0.055662
FKIT,napolitanas,42,0.221242
FKIT,napolitanas,43,0.112087
FKIT,napolitanas,44,0.091244
FKIT,napolitanas,45,0.110641
FKIT,napolitanas,46,0.060394
FKIT,napolitanas,47,0.096335
FKIT,napolitanas,48,0.292383
FKIT,napolitanas,49,0.066892
FKIT,napolitanas,50,0.107181
FKIT,napolitanas,51,0.329678
FKIT,napolitanas,52,0.089676
FKIT,napolitanas,53,0.256430
FKIT,napolitanas,54,0.142916
FKIT,napolitanas,55,0.256364
FKIT,napolitanas,56,0.273412
FKIT,napolitanas,57,0.006488
FKIT,napolitanas,58,0.376055
FKIT,napolitanas,59,0.027674
FKIT,napolitanas,60,0.058656
FKIT,napolitanas,61,0.235982
FKIT,napolitanas,62,0.150200
FKIT,napolitanas,63,0.033166
FKIT,napolitanas,64,0.093631
FKIT,napolitanas,65,0.204825
FKIT,napolitanas,66,0.141726
FKIT,napolitanas,67,0.164454
FKIT,napolitanas,68,0.282924
FKIT,napolitanas,69,0.317446
FKIT,napolitanas,70,0.134760
FKIT,napolitanas,71,0.040390
FKIT,napolitanas,72,0.310894
FKIT,napolitanas,73,0.087327
FKIT,napolitanas,74,0.045512
FKIT,napolitanas,75,0.092883
FKIT,napolitanas,76,0.064645
FKIT,napolitanas,77,0.225979
FKIT,napolitanas,78,0.099761
FKIT,napolitanas,79,0.256203
FKIT,napolitanas,80,0.164171
FKIT,napolitanas,81,0.167156
FKIT,napolitanas,82,0.256203
FKIT,napolitanas,83,0.185290
FKIT,napolitanas,84,0.170488
FKIT,napolitanas,85,0.277238
FKIT,napolitanas,86,0.233191
FKIT,napolitanas,87,0.041145
FKIT,napolitanas,88,0.238607
FKIT,napolitanas,89,0.105082
FKIT,napolitanas,90,0.108026
FKIT,napolitanas,91,0.186748
FKIT,napolitanas,92,0.116215
FKIT,napolitanas,93,0.085043
FKIT,napolitanas,94,0.175699
FKIT,napolitanas,95,0.113967
FKIT,napolitanas,96,0.213769
FKIT,napolitanas,97,0.221355
FKIT,napolitanas,98,0.176680
FKIT,napolitanas,99,0.149246
FKIT,napolitanas,100,0.087438
FKIT,napolitanas,101,0.083121
FKIT,napolitanas,102,0.051153
FKIT,napolitanas,103,0.051326
FKIT,napolitanas,104,0.084933
FKIT,napolitanas,105,0.114172
FKIT,napolitanas,106,0.041612
FKIT,napolitanas,107,0.156079
FKIT,napolitanas,108,0.033569
FKIT,napolitanas,109,0.080588
FKIT,napolitanas,110,0.119443
FKIT,napolitanas,111,0.056504
FKIT,napolitanas,112,0.031407
FKIT,napolitanas,113,0.145344
FKIT,napolitanas,114,0.151067
FKIT,napolitanas,115,0.146022
FKIT,napolitanas,116,0.135256
FKIT,napolitanas,117,0.190537
FKIT,napolitanas,118,0.296979
FKIT,napolitanas,119,0.268829
FKIT,napolitanas,120,0.089491
FKIT,napolitanas,121,0.081247
FKIT,napolitanas,122,0.039072
FKIT,napolitanas,123,0.248740
FKIT,napolitanas,124,0.176188
FKIT,napolitanas,125,0.127187
FKIT,napolitanas,126,0.148485
FKIT,napolitanas,127,0.229062
FKIT,napolitanas,128,0.184731
FKIT,napolitanas,129,0.124384
FKIT,napolitanas,130,0.147913
FKIT,napolitanas,131,0.135925
FKIT,napolitanas,132,0.120142
FKIT,napolitanas,133,0.164880
FKIT,napolitanas,134,0.175777
FKIT,napolitanas,135,0.266119
FKIT,napolitanas,136,0.207167
FKIT,napolitanas,137,0.251821
FKIT,napolitanas,138,0.146980
FKIT,napolitanas,139,0.235841
FKIT,napolitanas,140,0.165250
FKIT,napolitanas,141,0.155041
FKIT,napolitanas,142,0.042079
FKIT,napolitanas,143,0.129135
FKIT,napolitanas,144,0.221384
FKIT,napolitanas,145,0.309540
FKIT,napolitanas,146,0.303345
FKIT,napolitanas,147,0.314649
FKIT,napolitanas,148,0.207342
FKIT,napolitanas,149,0.241084
FKIT,napolitanas,150,0.154192
FKIT,napolitanas,151,0.082187
FKIT,napolitanas,152,0.079158
FKIT,napolitanas,153,0.152695
FKIT,napolitanas,154,0.148394
FKIT,napolitanas,155,0.189086
FKIT,napolitanas,156,0.080464
FKIT,napolitanas,157,0.096691
FKIT,napolitanas,158,0.097904
FKIT,napolitanas,159,0.138597
FKIT,napolitanas,160,0.163189
FKIT,napolitanas,161,0.120840
FKIT,napolitanas,162,0.135133
FKIT,napolitanas,163,0.255724
FKIT,napolitanas,164,0.124910
FKIT,napolitanas,165,0.184172
FKIT,napolitanas,166,0.176983
FKIT,napolitanas,167,0.187297
FKIT,napolitanas,168,0.137908
FKIT,napolitanas,169,0.132767
FKIT,napolitanas,170,0.077304
FKIT,napolitanas,171,0.190580
FKIT,napolitanas,172,0.153886
FKIT,napolitanas,173,0.147537
FKIT,napolitanas,174,0.190325
FKIT,napolitanas,175,0.147789
FKIT,napolitanas,176,0.096147
FKIT,napolitanas,177,0.221291
FKIT,napolitanas,178,0.174495
FKIT,napolitanas,179,0.132669
FKIT,napolitanas,180,0.083839
FKIT,napolitanas,181,0.024781
FKIT,napolitanas,182,0.046668
FKIT,napolitanas,183,0.091760
FKIT,napolitanas,184,0.068642
FKIT,napolitanas,185,0.022889
FKIT,napolitanas,186,0.138064
FKIT,napolitanas,187,0.253179
FKIT,napolitanas,188,0.276124
FKIT,napolitanas,189,0.371647
FKIT,napolitanas,190,0.189757
FKIT,napolitanas,191,0.151694
FKIT,napolitanas,192,0.157898
FKIT,napolitanas,193,0.087323
FKIT,napolitanas,194,0.098320
FKIT,napolitanas,195,0.086948
FKIT,napolitanas,196,0.152519
FKIT,napolitanas,197,0.221764
FKIT,napolitanas,198,0.171144
FKIT,napolitanas,199,0.232200
FKIT,napolitanas,200,0.170055
FKIT,napolitanas,201,0.149864
FKIT,napolitanas,202,0.111474
FKIT,napolitanas,203,0.091532
FKIT,napolitanas,204,0.108794
FKIT,napolitanas,205,0.131243
FKIT,napolitanas,206,0.183654
FKIT,napolitanas,207,0.141385
FKIT,napolitanas,208,0.153526
FKIT,napolitanas,209,0.027595
FKIT,napolitanas,210,0.116202
FKIT,napolitanas,211,0.047394
FKIT,napolitanas,212,0.115657
FKIT,napolitanas,213,0.063190
FKIT,napolitanas,214,0.020580
FKIT,napolitanas,215,0.022157
FKIT,napolitanas,216,0.125756
FKIT,napolitanas,217,0.073957
FKIT,napolitanas,218,0.204169
FKIT,napolitanas,219,0.093428
FKIT,napolitanas,220,0.096795
FKIT,napolitanas,221,0.119760
FKIT,napolitanas,222,0.018066
FKIT,napolitanas,223,0.182996
FKIT,napolitanas,224,0.186353
FKIT,napolitanas,225,0.256659
FKIT,napolitanas,226,0.350531
FKIT,napolitanas,227,0.199308
FKIT,napolitanas,228,0.127482
FKIT,napolitanas,229,0.084316
FKIT,napolitanas,230,0.186345
FKIT,napolitanas,231,0.251861
FKIT,napolitanas,232,0.196849
FKIT,napolitanas,233,0.375020
FKIT,napolitanas,234,0.121443
FKIT,napolitanas,235,0.113054
FKIT,napolitanas,236,0.064923
FKIT,napolitanas,237,0.124585
FKIT,napolitanas,238,0.036001
FKIT,napolitanas,239,0.163816
FKIT,napolitanas,240,0.158567
FKIT,napolitanas,241,0.088007
FKIT,napolitanas,242,0.052503
FKIT,napolitanas,243,0.215194
FKIT,napolitanas,244,0.117161
FKIT,napolitanas,245,0.100741
FKIT,napolitanas,246,0.193753
FKIT,napolitanas,247,0.125346
FKIT,napolitanas,248,0.280997
FKIT,napolitanas,249,0.093997
FKIT,napolitanas,250,0.124478
FKIT,napolitanas,251,0.156330
FKIT,napolitanas,252,0.132829
FKIT,napolitanas,253,0.135554
FKIT,napolitanas,254,0.081138
FKIT,napolitanas,255,0.035690
FKIT,napolitanas,256,0.107851
FKIT,napolitanas,257,0.033346
FKIT,napolitanas,258,0.100585
FKIT,napolitanas,259,0.082038
FKIT,napolitanas,260,0.119801
FKIT,napolitanas,261,0.214393
FKIT,napolitanas,262,0.223359
FKIT,napolitanas,263,0.315523
FKIT,napolitanas,264,0.243046
FKIT,napolitanas,265,0.312656
FKIT,napolitanas,266,0.312622
FKIT,napolitanas,267,0.130120
FKIT,napolitanas,268,0.192982
